date,commodity,market,min_price,max_price,modal_price,arrivals
2023-11-10,Onion,Lasalgaon (Nashik),2234.17,2843.49,2538.83,1094.5
2023-11-11,Onion,Lasalgaon (Nashik),2406.36,3062.64,2734.5,916.0
2023-11-12,Onion,Lasalgaon (Nashik),2323.86,2957.64,2640.75,2974.0
2023-11-13,Onion,Lasalgaon (Nashik),2256.88,2872.4,2564.64,1737.7
2023-11-14,Onion,Lasalgaon (Nashik),2366.13,3011.43,2688.78,2620.1
2023-11-15,Onion,Lasalgaon (Nashik),2340.03,2978.21,2659.12,2543.4
2023-11-16,Onion,Lasalgaon (Nashik),2257.77,2873.53,2565.65,2844.4
2023-11-17,Onion,Lasalgaon (Nashik),2361.88,3006.04,2683.96,2467.9
2023-11-18,Onion,Lasalgaon (Nashik),2222.47,2828.59,2525.53,3213.7
2023-11-19,Onion,Lasalgaon (Nashik),2178.81,2773.03,2475.92,789.9
2023-11-20,Onion,Lasalgaon (Nashik),2276.74,2897.68,2587.21,1656.5
2023-11-21,Onion,Lasalgaon (Nashik),2234.51,2843.93,2539.22,591.2
2023-11-22,Onion,Lasalgaon (Nashik),2314.59,2945.85,2630.22,844.0
2023-11-23,Onion,Lasalgaon (Nashik),2219.2,2824.44,2521.82,970.9
2023-11-24,Onion,Lasalgaon (Nashik),2300.98,2928.52,2614.75,891.6
2023-11-25,Onion,Lasalgaon (Nashik),2354.38,2996.48,2675.43,1184.5
2023-11-26,Onion,Lasalgaon (Nashik),2513.83,3199.41,2856.62,3166.8
2023-11-27,Onion,Lasalgaon (Nashik),2492.31,3172.03,2832.17,2937.7
2023-11-28,Onion,Lasalgaon (Nashik),2462.22,3133.74,2797.98,1874.6
2023-11-29,Onion,Lasalgaon (Nashik),2458.04,3128.42,2793.23,3096.2
2023-11-30,Onion,Lasalgaon (Nashik),2563.24,3262.3,2912.77,2966.3
2023-12-01,Onion,Lasalgaon (Nashik),2492.09,3171.75,2831.92,1143.2
2023-12-02,Onion,Lasalgaon (Nashik),2482.5,3159.54,2821.02,1675.5
2023-12-03,Onion,Lasalgaon (Nashik),2678.22,3408.64,3043.43,2170.0
2023-12-04,Onion,Lasalgaon (Nashik),2753.48,3504.44,3128.96,2885.5
2023-12-05,Onion,Lasalgaon (Nashik),2821.09,3590.47,3205.78,1188.1
2023-12-06,Onion,Lasalgaon (Nashik),2753.56,3504.52,3129.04,852.0
2023-12-07,Onion,Lasalgaon (Nashik),2836.14,3609.64,3222.89,1092.5
2023-12-08,Onion,Lasalgaon (Nashik),2700.9,3437.52,3069.21,3422.8
2023-12-09,Onion,Lasalgaon (Nashik),2546.65,3241.19,2893.92,1440.8
2023-12-10,Onion,Lasalgaon (Nashik),2459.18,3129.86,2794.52,400.2
2023-12-11,Onion,Lasalgaon (Nashik),2602.17,3311.85,2957.01,2390.3
2023-12-12,Onion,Lasalgaon (Nashik),2618.37,3332.47,2975.42,1427.0
2023-12-13,Onion,Lasalgaon (Nashik),2525.96,3214.86,2870.41,2686.7
2023-12-14,Onion,Lasalgaon (Nashik),2495.28,3175.8,2835.54,2359.3
2023-12-15,Onion,Lasalgaon (Nashik),2543.52,3237.2,2890.36,904.9
2023-12-16,Onion,Lasalgaon (Nashik),2663.19,3389.51,3026.35,627.3
2023-12-17,Onion,Lasalgaon (Nashik),2499.89,3181.67,2840.78,402.8
2023-12-18,Onion,Lasalgaon (Nashik),2635.35,3354.09,2994.72,941.9
2023-12-19,Onion,Lasalgaon (Nashik),2728.48,3472.6,3100.54,1053.6
2023-12-20,Onion,Lasalgaon (Nashik),2650.73,3373.65,3012.19,663.7
2023-12-21,Onion,Lasalgaon (Nashik),2608.32,3319.68,2964.0,2213.3
2023-12-22,Onion,Lasalgaon (Nashik),2656.99,3381.63,3019.31,1017.3
2023-12-23,Onion,Lasalgaon (Nashik),2625.37,3341.39,2983.38,1220.5
2023-12-24,Onion,Lasalgaon (Nashik),2637.81,3357.21,2997.51,1943.9
2023-12-25,Onion,Lasalgaon (Nashik),2531.77,3222.25,2877.01,1225.6
2023-12-26,Onion,Lasalgaon (Nashik),2365.39,3010.49,2687.94,2811.7
2023-12-27,Onion,Lasalgaon (Nashik),2606.22,3317.0,2961.61,859.5
2023-12-28,Onion,Lasalgaon (Nashik),2622.62,3337.88,2980.25,3423.0
2023-12-29,Onion,Lasalgaon (Nashik),2643.63,3364.63,3004.13,3172.7
2023-12-30,Onion,Lasalgaon (Nashik),2692.61,3426.95,3059.78,1590.6
2023-12-31,Onion,Lasalgaon (Nashik),2827.31,3598.39,3212.85,1104.8
2024-01-01,Onion,Lasalgaon (Nashik),2916.26,3711.6,3313.93,510.6
2024-01-02,Onion,Lasalgaon (Nashik),2787.67,3547.95,3167.81,1674.1
2024-01-03,Onion,Lasalgaon (Nashik),2765.18,3519.32,3142.25,736.3
2024-01-04,Onion,Lasalgaon (Nashik),2762.91,3516.43,3139.67,2206.0
2024-01-05,Onion,Lasalgaon (Nashik),2834.22,3607.18,3220.7,1186.2
2024-01-06,Onion,Lasalgaon (Nashik),2757.04,3508.96,3133.0,2908.1
2024-01-07,Onion,Lasalgaon (Nashik),2787.58,3547.84,3167.71,1302.2
2024-01-08,Onion,Lasalgaon (Nashik),2800.06,3563.72,3181.89,2702.1
2024-01-09,Onion,Lasalgaon (Nashik),2937.87,3739.11,3338.49,2543.9
2024-01-10,Onion,Lasalgaon (Nashik),2642.42,3363.08,3002.75,812.3
2024-01-11,Onion,Lasalgaon (Nashik),2646.12,3367.78,3006.95,446.4
2024-01-12,Onion,Lasalgaon (Nashik),2675.7,3405.44,3040.57,865.2
2024-01-13,Onion,Lasalgaon (Nashik),2738.57,3485.45,3112.01,2051.0
2024-01-14,Onion,Lasalgaon (Nashik),2727.7,3471.62,3099.66,2977.2
2024-01-15,Onion,Lasalgaon (Nashik),2633.8,3352.12,2992.96,2501.6
2024-01-16,Onion,Lasalgaon (Nashik),2696.58,3432.02,3064.3,499.8
2024-01-17,Onion,Lasalgaon (Nashik),2726.03,3469.49,3097.76,2199.1
2024-01-18,Onion,Lasalgaon (Nashik),2630.28,3347.64,2988.96,1341.5
2024-01-19,Onion,Lasalgaon (Nashik),2492.44,3172.2,2832.32,2412.0
2024-01-20,Onion,Lasalgaon (Nashik),2547.07,3241.73,2894.4,3422.0
2024-01-21,Onion,Lasalgaon (Nashik),2462.74,3134.4,2798.57,3107.5
2024-01-22,Onion,Lasalgaon (Nashik),2526.51,3215.55,2871.03,2746.1
2024-01-23,Onion,Lasalgaon (Nashik),2674.9,3404.42,3039.66,2241.4
2024-01-24,Onion,Lasalgaon (Nashik),2686.52,3419.2,3052.86,1672.7
2024-01-25,Onion,Lasalgaon (Nashik),2699.6,3435.86,3067.73,3199.7
2024-01-26,Onion,Lasalgaon (Nashik),2701.12,3437.8,3069.46,1020.6
2024-01-27,Onion,Lasalgaon (Nashik),2834.82,3607.96,3221.39,1198.6
2024-01-28,Onion,Lasalgaon (Nashik),2969.48,3779.34,3374.41,2429.6
2024-01-29,Onion,Lasalgaon (Nashik),2951.27,3756.17,3353.72,710.4
2024-01-30,Onion,Lasalgaon (Nashik),3007.97,3828.33,3418.15,1358.8
2024-01-31,Onion,Lasalgaon (Nashik),2982.32,3795.68,3389.0,780.8
2024-02-01,Onion,Lasalgaon (Nashik),2897.44,3687.66,3292.55,475.7
2024-02-02,Onion,Lasalgaon (Nashik),2957.45,3764.03,3360.74,2724.7
2024-02-03,Onion,Lasalgaon (Nashik),2918.56,3714.54,3316.55,2789.0
2024-02-04,Onion,Lasalgaon (Nashik),2799.5,3563.0,3181.25,3095.7
2024-02-05,Onion,Lasalgaon (Nashik),2625.02,3340.94,2982.98,3152.5
2024-02-06,Onion,Lasalgaon (Nashik),2713.99,3454.17,3084.08,726.7
2024-02-07,Onion,Lasalgaon (Nashik),2600.22,3309.38,2954.8,2156.8
2024-02-08,Onion,Lasalgaon (Nashik),2482.29,3159.27,2820.78,2540.2
2024-02-09,Onion,Lasalgaon (Nashik),2452.48,3121.34,2786.91,1705.9
2024-02-10,Onion,Lasalgaon (Nashik),2518.26,3205.06,2861.66,2626.3
2024-02-11,Onion,Lasalgaon (Nashik),2350.91,2992.07,2671.49,3199.9
2024-02-12,Onion,Lasalgaon (Nashik),2408.82,3065.76,2737.29,613.2
2024-02-13,Onion,Lasalgaon (Nashik),2441.85,3107.81,2774.83,845.1
2024-02-14,Onion,Lasalgaon (Nashik),2326.65,2961.19,2643.92,1315.5
2024-02-15,Onion,Lasalgaon (Nashik),2228.32,2836.04,2532.18,843.6
2024-02-16,Onion,Lasalgaon (Nashik),2218.2,2823.16,2520.68,749.0
2024-02-17,Onion,Lasalgaon (Nashik),2392.41,3044.89,2718.65,738.4
2024-02-18,Onion,Lasalgaon (Nashik),2365.33,3010.41,2687.87,3016.3
2024-02-19,Onion,Lasalgaon (Nashik),2461.32,3132.6,2796.96,2376.0
2024-02-20,Onion,Lasalgaon (Nashik),2541.85,3235.09,2888.47,2026.5
2024-02-21,Onion,Lasalgaon (Nashik),2379.98,3029.06,2704.52,2286.1
2024-02-22,Onion,Lasalgaon (Nashik),2374.16,3021.66,2697.91,3394.1
2024-02-23,Onion,Lasalgaon (Nashik),2458.79,3129.37,2794.08,3005.1
2024-02-24,Onion,Lasalgaon (Nashik),2402.09,3057.21,2729.65,1753.6
2024-02-25,Onion,Lasalgaon (Nashik),2507.51,3191.37,2849.44,2292.8
2024-02-26,Onion,Lasalgaon (Nashik),2392.87,3045.47,2719.17,1863.9
2024-02-27,Onion,Lasalgaon (Nashik),2254.52,2869.4,2561.96,921.5
2024-02-28,Onion,Lasalgaon (Nashik),2215.14,2819.26,2517.2,3029.5
2024-02-29,Onion,Lasalgaon (Nashik),2270.58,2889.84,2580.21,1327.3
2024-03-01,Onion,Lasalgaon (Nashik),2233.78,2843.0,2538.39,1088.1
2024-03-02,Onion,Lasalgaon (Nashik),2310.95,2941.21,2626.08,2141.3
2024-03-03,Onion,Lasalgaon (Nashik),2172.73,2765.29,2469.01,3436.7
2024-03-04,Onion,Lasalgaon (Nashik),2125.0,2704.54,2414.77,919.8
2024-03-05,Onion,Lasalgaon (Nashik),2240.15,2851.09,2545.62,3157.0
2024-03-06,Onion,Lasalgaon (Nashik),2036.3,2591.66,2313.98,1818.7
2024-03-07,Onion,Lasalgaon (Nashik),2065.44,2628.74,2347.09,954.1
2024-03-08,Onion,Lasalgaon (Nashik),1999.78,2545.18,2272.48,1224.5
2024-03-09,Onion,Lasalgaon (Nashik),1949.61,2481.33,2215.47,2638.0
2024-03-10,Onion,Lasalgaon (Nashik),1933.05,2460.25,2196.65,3440.7
2024-03-11,Onion,Lasalgaon (Nashik),1835.53,2336.13,2085.83,3017.4
2024-03-12,Onion,Lasalgaon (Nashik),1913.63,2435.53,2174.58,3310.4
2024-03-13,Onion,Lasalgaon (Nashik),1964.52,2500.3,2232.41,3214.1
2024-03-14,Onion,Lasalgaon (Nashik),2062.94,2625.56,2344.25,643.1
2024-03-15,Onion,Lasalgaon (Nashik),2075.49,2641.53,2358.51,471.9
2024-03-16,Onion,Lasalgaon (Nashik),2000.84,2546.52,2273.68,959.7
2024-03-17,Onion,Lasalgaon (Nashik),2052.48,2612.24,2332.36,1371.9
2024-03-18,Onion,Lasalgaon (Nashik),1949.3,2480.92,2215.11,2813.8
2024-03-19,Onion,Lasalgaon (Nashik),1885.58,2399.84,2142.71,1160.3
2024-03-20,Onion,Lasalgaon (Nashik),2048.41,2607.07,2327.74,1731.4
2024-03-21,Onion,Lasalgaon (Nashik),2131.06,2712.26,2421.66,806.1
2024-03-22,Onion,Lasalgaon (Nashik),2159.51,2748.47,2453.99,2102.2
2024-03-23,Onion,Lasalgaon (Nashik),2274.54,2894.86,2584.7,2664.8
2024-03-24,Onion,Lasalgaon (Nashik),2233.15,2842.19,2537.67,1471.5
2024-03-25,Onion,Lasalgaon (Nashik),2268.4,2887.06,2577.73,2586.0
2024-03-26,Onion,Lasalgaon (Nashik),2182.46,2777.68,2480.07,2455.6
2024-03-27,Onion,Lasalgaon (Nashik),2142.02,2726.2,2434.11,2478.9
2024-03-28,Onion,Lasalgaon (Nashik),2137.76,2720.78,2429.27,2646.7
2024-03-29,Onion,Lasalgaon (Nashik),2250.45,2864.21,2557.33,1278.6
2024-03-30,Onion,Lasalgaon (Nashik),2173.38,2766.12,2469.75,2752.1
2024-03-31,Onion,Lasalgaon (Nashik),2247.16,2860.02,2553.59,3246.1
2024-04-01,Onion,Lasalgaon (Nashik),2226.74,2834.04,2530.39,1296.8
2024-04-02,Onion,Lasalgaon (Nashik),2064.7,2627.8,2346.25,596.6
2024-04-03,Onion,Lasalgaon (Nashik),1908.67,2429.21,2168.94,2500.5
2024-04-04,Onion,Lasalgaon (Nashik),1856.03,2362.23,2109.13,2960.8
2024-04-05,Onion,Lasalgaon (Nashik),1932.88,2460.04,2196.46,481.9
2024-04-06,Onion,Lasalgaon (Nashik),1946.91,2477.89,2212.4,2415.9
2024-04-07,Onion,Lasalgaon (Nashik),2079.83,2647.05,2363.44,613.3
2024-04-08,Onion,Lasalgaon (Nashik),2080.06,2647.34,2363.7,1166.9
2024-04-09,Onion,Lasalgaon (Nashik),2180.02,2774.56,2477.29,2159.2
2024-04-10,Onion,Lasalgaon (Nashik),2179.71,2774.17,2476.94,768.3
2024-04-11,Onion,Lasalgaon (Nashik),2084.39,2652.85,2368.62,2546.0
2024-04-12,Onion,Lasalgaon (Nashik),2124.89,2704.41,2414.65,2831.9
2024-04-13,Onion,Lasalgaon (Nashik),2046.48,2604.62,2325.55,1087.6
2024-04-14,Onion,Lasalgaon (Nashik),1924.52,2449.4,2186.96,2261.7
2024-04-15,Onion,Lasalgaon (Nashik),1861.15,2368.73,2114.94,2589.8
2024-04-16,Onion,Lasalgaon (Nashik),1827.43,2325.83,2076.63,1206.5
2024-04-17,Onion,Lasalgaon (Nashik),1839.82,2341.58,2090.7,2479.4
2024-04-18,Onion,Lasalgaon (Nashik),1894.16,2410.74,2152.45,3141.2
2024-04-19,Onion,Lasalgaon (Nashik),1928.85,2454.89,2191.87,2702.9
2024-04-20,Onion,Lasalgaon (Nashik),2075.96,2642.14,2359.05,956.5
2024-04-21,Onion,Lasalgaon (Nashik),1907.03,2427.13,2167.08,3011.3
2024-04-22,Onion,Lasalgaon (Nashik),1882.29,2395.65,2138.97,2435.2
2024-04-23,Onion,Lasalgaon (Nashik),2065.53,2628.85,2347.19,1076.2
2024-04-24,Onion,Lasalgaon (Nashik),2019.42,2570.18,2294.8,873.7
2024-04-25,Onion,Lasalgaon (Nashik),1906.06,2425.9,2165.98,507.3
2024-04-26,Onion,Lasalgaon (Nashik),1838.8,2340.3,2089.55,3042.2
2024-04-27,Onion,Lasalgaon (Nashik),1762.15,2242.73,2002.44,3284.6
2024-04-28,Onion,Lasalgaon (Nashik),1722.94,2192.84,1957.89,2802.9
2024-04-29,Onion,Lasalgaon (Nashik),1835.41,2335.97,2085.69,1572.8
2024-04-30,Onion,Lasalgaon (Nashik),1729.37,2201.01,1965.19,2470.1
2024-05-01,Onion,Lasalgaon (Nashik),1678.29,2136.01,1907.15,1102.0
2024-05-02,Onion,Lasalgaon (Nashik),1767.75,2249.87,2008.81,2250.6
2024-05-03,Onion,Lasalgaon (Nashik),1778.97,2264.15,2021.56,672.9
2024-05-04,Onion,Lasalgaon (Nashik),1791.53,2280.13,2035.83,1164.3
2024-05-05,Onion,Lasalgaon (Nashik),1755.15,2233.83,1994.49,2059.8
2024-05-06,Onion,Lasalgaon (Nashik),1809.74,2303.3,2056.52,2261.6
2024-05-07,Onion,Lasalgaon (Nashik),1728.48,2199.88,1964.18,3310.2
2024-05-08,Onion,Lasalgaon (Nashik),1783.83,2270.33,2027.08,682.7
2024-05-09,Onion,Lasalgaon (Nashik),1780.06,2265.52,2022.79,2924.2
2024-05-10,Onion,Lasalgaon (Nashik),1755.16,2233.84,1994.5,2324.7
2024-05-11,Onion,Lasalgaon (Nashik),1708.65,2174.65,1941.65,1779.6
2024-05-12,Onion,Lasalgaon (Nashik),1762.45,2243.11,2002.78,999.9
2024-05-13,Onion,Lasalgaon (Nashik),1772.8,2256.3,2014.55,802.8
2024-05-14,Onion,Lasalgaon (Nashik),1733.39,2206.13,1969.76,2457.5
2024-05-15,Onion,Lasalgaon (Nashik),1729.81,2201.57,1965.69,1469.0
2024-05-16,Onion,Lasalgaon (Nashik),1650.84,2101.06,1875.95,1537.5
2024-05-17,Onion,Lasalgaon (Nashik),1725.63,2196.25,1960.94,2227.2
2024-05-18,Onion,Lasalgaon (Nashik),1806.61,2299.33,2052.97,922.2
2024-05-19,Onion,Lasalgaon (Nashik),1869.0,2378.72,2123.86,2329.9
2024-05-20,Onion,Lasalgaon (Nashik),1868.79,2378.45,2123.62,1414.2
2024-05-21,Onion,Lasalgaon (Nashik),1884.16,2398.02,2141.09,1860.2
2024-05-22,Onion,Lasalgaon (Nashik),1767.87,2250.01,2008.94,1616.9
2024-05-23,Onion,Lasalgaon (Nashik),1727.99,2199.27,1963.63,1613.3
2024-05-24,Onion,Lasalgaon (Nashik),1698.66,2161.94,1930.3,1392.2
2024-05-25,Onion,Lasalgaon (Nashik),1678.16,2135.84,1907.0,1715.8
2024-05-26,Onion,Lasalgaon (Nashik),1707.72,2173.46,1940.59,1911.9
2024-05-27,Onion,Lasalgaon (Nashik),1666.55,2121.07,1893.81,2282.4
2024-05-28,Onion,Lasalgaon (Nashik),1609.72,2048.74,1829.23,1522.7
2024-05-29,Onion,Lasalgaon (Nashik),1676.94,2134.28,1905.61,3006.5
2024-05-30,Onion,Lasalgaon (Nashik),1645.35,2094.09,1869.72,3254.1
2024-05-31,Onion,Lasalgaon (Nashik),1595.42,2030.54,1812.98,1467.8
2024-06-01,Onion,Lasalgaon (Nashik),1470.17,1871.13,1670.65,432.5
2024-06-02,Onion,Lasalgaon (Nashik),1394.29,1774.55,1584.42,3104.8
2024-06-03,Onion,Lasalgaon (Nashik),1384.18,1761.68,1572.93,537.6
2024-06-04,Onion,Lasalgaon (Nashik),1401.0,1783.08,1592.04,2170.0
2024-06-05,Onion,Lasalgaon (Nashik),1310.34,1667.7,1489.02,1297.2
2024-06-06,Onion,Lasalgaon (Nashik),1314.97,1673.59,1494.28,1325.4
2024-06-07,Onion,Lasalgaon (Nashik),1336.67,1701.21,1518.94,3248.8
2024-06-08,Onion,Lasalgaon (Nashik),1315.1,1673.76,1494.43,1442.2
2024-06-09,Onion,Lasalgaon (Nashik),1322.74,1683.48,1503.11,1130.0
2024-06-10,Onion,Lasalgaon (Nashik),1400.19,1782.07,1591.13,2116.5
2024-06-11,Onion,Lasalgaon (Nashik),1361.33,1732.61,1546.97,3046.3
2024-06-12,Onion,Lasalgaon (Nashik),1278.46,1627.14,1452.8,2391.2
2024-06-13,Onion,Lasalgaon (Nashik),1266.17,1611.49,1438.83,1653.7
2024-06-14,Onion,Lasalgaon (Nashik),1230.71,1566.35,1398.53,1313.3
2024-06-15,Onion,Lasalgaon (Nashik),1236.49,1573.71,1405.1,2336.8
2024-06-16,Onion,Lasalgaon (Nashik),1277.7,1626.16,1451.93,1553.7
2024-06-17,Onion,Lasalgaon (Nashik),1327.79,1689.91,1508.85,2616.9
2024-06-18,Onion,Lasalgaon (Nashik),1347.75,1715.31,1531.53,2347.8
2024-06-19,Onion,Lasalgaon (Nashik),1424.32,1812.78,1618.55,2878.0
2024-06-20,Onion,Lasalgaon (Nashik),1442.88,1836.4,1639.64,1532.1
2024-06-21,Onion,Lasalgaon (Nashik),1498.17,1906.77,1702.47,1248.6
2024-06-22,Onion,Lasalgaon (Nashik),1513.26,1925.96,1719.61,2703.3
2024-06-23,Onion,Lasalgaon (Nashik),1523.36,1938.82,1731.09,2186.3
2024-06-24,Onion,Lasalgaon (Nashik),1488.13,1893.99,1691.06,2720.3
2024-06-25,Onion,Lasalgaon (Nashik),1483.93,1888.63,1686.28,732.4
2024-06-26,Onion,Lasalgaon (Nashik),1447.86,1842.74,1645.3,1829.0
2024-06-27,Onion,Lasalgaon (Nashik),1429.53,1819.41,1624.47,2301.7
2024-06-28,Onion,Lasalgaon (Nashik),1432.38,1823.02,1627.7,2488.7
2024-06-29,Onion,Lasalgaon (Nashik),1495.45,1903.29,1699.37,693.0
2024-06-30,Onion,Lasalgaon (Nashik),1476.68,1879.4,1678.04,2127.6
2024-07-01,Onion,Lasalgaon (Nashik),1508.67,1920.13,1714.4,1412.0
2024-07-02,Onion,Lasalgaon (Nashik),1434.75,1826.05,1630.4,2052.8
2024-07-03,Onion,Lasalgaon (Nashik),1418.34,1805.16,1611.75,2023.8
2024-07-04,Onion,Lasalgaon (Nashik),1488.96,1895.04,1692.0,2112.7
2024-07-05,Onion,Lasalgaon (Nashik),1505.35,1915.91,1710.63,2264.1
2024-07-06,Onion,Lasalgaon (Nashik),1401.23,1783.39,1592.31,1898.6
2024-07-07,Onion,Lasalgaon (Nashik),1401.08,1783.2,1592.14,2467.9
2024-07-08,Onion,Lasalgaon (Nashik),1389.7,1768.7,1579.2,1040.2
2024-07-09,Onion,Lasalgaon (Nashik),1330.7,1693.62,1512.16,1228.5
2024-07-10,Onion,Lasalgaon (Nashik),1249.7,1590.52,1420.11,1687.6
2024-07-11,Onion,Lasalgaon (Nashik),1214.14,1545.26,1379.7,1678.2
2024-07-12,Onion,Lasalgaon (Nashik),1176.24,1497.04,1336.64,3288.2
2024-07-13,Onion,Lasalgaon (Nashik),1221.56,1554.72,1388.14,1479.1
2024-07-14,Onion,Lasalgaon (Nashik),1259.92,1603.54,1431.73,3228.2
2024-07-15,Onion,Lasalgaon (Nashik),1300.78,1655.54,1478.16,2853.2
2024-07-16,Onion,Lasalgaon (Nashik),1363.71,1735.63,1549.67,2111.5
2024-07-17,Onion,Lasalgaon (Nashik),1260.31,1604.03,1432.17,3004.4
2024-07-18,Onion,Lasalgaon (Nashik),1257.35,1600.27,1428.81,1408.4
2024-07-19,Onion,Lasalgaon (Nashik),1284.5,1634.82,1459.66,606.7
2024-07-20,Onion,Lasalgaon (Nashik),1261.74,1605.86,1433.8,1238.2
2024-07-21,Onion,Lasalgaon (Nashik),1242.72,1581.64,1412.18,582.8
2024-07-22,Onion,Lasalgaon (Nashik),1217.22,1549.18,1383.2,1221.0
2024-07-23,Onion,Lasalgaon (Nashik),1238.38,1576.12,1407.25,2063.5
2024-07-24,Onion,Lasalgaon (Nashik),1248.39,1588.85,1418.62,1079.1
2024-07-25,Onion,Lasalgaon (Nashik),1321.36,1681.74,1501.55,965.9
2024-07-26,Onion,Lasalgaon (Nashik),1351.25,1719.77,1535.51,2589.3
2024-07-27,Onion,Lasalgaon (Nashik),1371.18,1745.14,1558.16,501.8
2024-07-28,Onion,Lasalgaon (Nashik),1378.37,1754.29,1566.33,1136.5
2024-07-29,Onion,Lasalgaon (Nashik),1345.98,1713.06,1529.52,534.0
2024-07-30,Onion,Lasalgaon (Nashik),1362.5,1734.1,1548.3,1590.1
2024-07-31,Onion,Lasalgaon (Nashik),1415.93,1802.09,1609.01,3471.7
2024-08-01,Onion,Lasalgaon (Nashik),1449.46,1844.76,1647.11,1065.8
2024-08-02,Onion,Lasalgaon (Nashik),1398.39,1779.77,1589.08,1381.9
2024-08-03,Onion,Lasalgaon (Nashik),1329.2,1691.72,1510.46,843.9
2024-08-04,Onion,Lasalgaon (Nashik),1377.98,1753.8,1565.89,3272.8
2024-08-05,Onion,Lasalgaon (Nashik),1399.07,1780.63,1589.85,583.2
2024-08-06,Onion,Lasalgaon (Nashik),1425.27,1813.99,1619.63,2028.5
2024-08-07,Onion,Lasalgaon (Nashik),1389.16,1768.02,1578.59,2900.5
2024-08-08,Onion,Lasalgaon (Nashik),1441.16,1834.2,1637.68,3162.3
2024-08-09,Onion,Lasalgaon (Nashik),1491.69,1898.51,1695.1,898.5
2024-08-10,Onion,Lasalgaon (Nashik),1485.54,1890.68,1688.11,3456.8
2024-08-11,Onion,Lasalgaon (Nashik),1527.56,1944.16,1735.86,2479.9
2024-08-12,Onion,Lasalgaon (Nashik),1482.7,1887.08,1684.89,547.3
2024-08-13,Onion,Lasalgaon (Nashik),1487.95,1893.75,1690.85,3248.0
2024-08-14,Onion,Lasalgaon (Nashik),1388.42,1767.08,1577.75,2729.0
2024-08-15,Onion,Lasalgaon (Nashik),1388.13,1766.71,1577.42,1795.0
2024-08-16,Onion,Lasalgaon (Nashik),1540.87,1961.11,1750.99,2486.9
2024-08-17,Onion,Lasalgaon (Nashik),1592.45,2026.75,1809.6,1608.3
2024-08-18,Onion,Lasalgaon (Nashik),1708.35,2174.27,1941.31,3064.2
2024-08-19,Onion,Lasalgaon (Nashik),1749.61,2226.77,1988.19,906.3
2024-08-20,Onion,Lasalgaon (Nashik),1767.59,2249.67,2008.63,1585.7
2024-08-21,Onion,Lasalgaon (Nashik),1784.39,2271.05,2027.72,2275.2
2024-08-22,Onion,Lasalgaon (Nashik),1759.23,2239.03,1999.13,2661.7
2024-08-23,Onion,Lasalgaon (Nashik),1812.46,2306.76,2059.61,835.6
2024-08-24,Onion,Lasalgaon (Nashik),1764.37,2245.57,2004.97,1752.2
2024-08-25,Onion,Lasalgaon (Nashik),1772.36,2255.74,2014.05,1907.7
2024-08-26,Onion,Lasalgaon (Nashik),2012.27,2561.07,2286.67,2871.8
2024-08-27,Onion,Lasalgaon (Nashik),2044.65,2602.29,2323.47,962.7
2024-08-28,Onion,Lasalgaon (Nashik),2000.9,2546.6,2273.75,3019.6
2024-08-29,Onion,Lasalgaon (Nashik),2079.11,2646.15,2362.63,2061.5
2024-08-30,Onion,Lasalgaon (Nashik),2105.75,2680.05,2392.9,2295.9
2024-08-31,Onion,Lasalgaon (Nashik),2076.28,2642.54,2359.41,690.8
2024-09-01,Onion,Lasalgaon (Nashik),1984.03,2525.13,2254.58,3220.3
2024-09-02,Onion,Lasalgaon (Nashik),1970.7,2508.16,2239.43,1529.2
2024-09-03,Onion,Lasalgaon (Nashik),1938.06,2466.62,2202.34,1744.0
2024-09-04,Onion,Lasalgaon (Nashik),1944.15,2474.37,2209.26,3349.9
2024-09-05,Onion,Lasalgaon (Nashik),1975.31,2514.03,2244.67,2035.5
2024-09-06,Onion,Lasalgaon (Nashik),1998.79,2543.91,2271.35,1659.8
2024-09-07,Onion,Lasalgaon (Nashik),1929.72,2456.0,2192.86,504.3
2024-09-08,Onion,Lasalgaon (Nashik),1973.27,2511.43,2242.35,2675.2
2024-09-09,Onion,Lasalgaon (Nashik),2007.5,2555.0,2281.25,1935.2
2024-09-10,Onion,Lasalgaon (Nashik),1900.35,2418.63,2159.49,1484.1
2024-09-11,Onion,Lasalgaon (Nashik),1931.86,2458.74,2195.3,1254.6
2024-09-12,Onion,Lasalgaon (Nashik),1932.21,2459.17,2195.69,750.1
2024-09-13,Onion,Lasalgaon (Nashik),1967.3,2503.84,2235.57,738.4
2024-09-14,Onion,Lasalgaon (Nashik),1892.37,2408.47,2150.42,2506.7
2024-09-15,Onion,Lasalgaon (Nashik),1878.26,2390.52,2134.39,3454.1
2024-09-16,Onion,Lasalgaon (Nashik),1871.14,2381.46,2126.3,837.5
2024-09-17,Onion,Lasalgaon (Nashik),1795.25,2284.87,2040.06,538.6
2024-09-18,Onion,Lasalgaon (Nashik),1845.23,2348.47,2096.85,525.6
2024-09-19,Onion,Lasalgaon (Nashik),1836.74,2337.66,2087.2,1668.2
2024-09-20,Onion,Lasalgaon (Nashik),1877.66,2389.74,2133.7,727.4
2024-09-21,Onion,Lasalgaon (Nashik),1818.84,2314.88,2066.86,1019.9
2024-09-22,Onion,Lasalgaon (Nashik),1738.62,2212.78,1975.7,1647.0
2024-09-23,Onion,Lasalgaon (Nashik),1681.43,2140.01,1910.72,1794.4
